Gram panchayat,Village,Sample source,Sample tested date,Temperature, Colour, Odour, Taste, Turbidity, pH,TDS, Total Alkalinity, Chloride, Fluoride, Nitrate, Sulphate, Total Hardness, Iron,Conductivity,Portability
Kavathe,Kavathe,School name : z.p.school,45118,30,2,0,0,0.6,7.2,482,70,50,0.16,,3.2,298,0.1,158,1
Kavathe,Kavathe,"Source Type : Deep Tubewell, location : GAOTHAN",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,"Others, location : jyotirling highschool",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,School name : z.p.school,45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,"Others, location : kenjal purva nalyojna",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,"Others, location : mala ward handpump",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,", location : Location : WALUCHAMALA [ Source type : Open Well ] [ schemeId : 4736299, scheme name : KAVATHE WALUCHAMALA BWPP, Type : Handpump ]",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,", location : Location : near gavthan [ Source type : Deep Tubewell ] [ schemeId : 30307, scheme name : near school, Type : Handpump ]",45097,,,,,,7,,,0,,,,,,,0
Kavathe,Kavathe,"Others, location : begharvasti handpump",45097,,,,,,7,,,0,,,,,,,0
Kese,Kese,Anganwadi name : anganwadi 108,45079,34,2,0,0,0.5,7.1,261,88,20,0.44,13.63,1.03,104,0.06,349,1
Kese,Kese,Anganwadi name : anganwadi 109,45079,34,2,0,0,0.5,7.1,220,44,20,0.19,12.84,0.57,128,0.1,296,1
Kese,Kese,Anganwadi name : anganwadi 107,45079,34,2,0,0,0.5,7.1,261,88,20,0.44,13.63,1.03,104,0.06,349,1
Kese,Kese,Individual house tap water lalaso vilas shinde,45079,34,2,0,0,0.5,7.1,261,88,20,0.44,13.63,1.03,104,0.06,349,1
Kese,Kese,Individual house tap water Uday shivaji shinde,45079,34,2,0,0,0.5,7.1,72,8,4,0.02,1.22,1.39,16,0.01,70,1
Kese,Kese,"Source Type : Open Well, location : IN HABITATION",45079,34,0,0,0,0.5,7.1,70,8,4,0.02,1.22,1.39,16,0.01,72,1
Kese,Kese,-----,45079,34,0,0,0,0.5,7.1,261,88,20,0.44,13.63,1.03,104,0.06,349,1
Kese,Kese,-----,45080,34,0,0,0,0.5,7.1,220,44,20,0.19,12.84,0.57,128,0.1,296,1
Kese,Kese,School name : z.p.school,45079,34,2,0,0,0.5,7.1,72,8,4,0.02,1.22,1.39,16,0.01,70,1
Khalkarwadi,Khalkarwadi,"Source Type : Open Well, location : GAOTHAN",45112,30,2,0,0,0.5,7.2,524,122,98,0.3,1.1,3,164,0.1,700,1
Khalkarwadi,Khalkarwadi,"Others, location : mane vasti bore well",45112,30,2,0,0,0.5,7.2,418,86,38,0.2,25.6,3.38,258,0.09,560,1
Khalkarwadi,Khalkarwadi,Individual house tap water Dilip Bandu Ingale house tap,45112,30,2,0,0,0.5,7.2,418,86,38,0.2,25.6,3.38,258,0.09,560,1
Khalkarwadi,Khalkarwadi,Individual house tap water Narayan Jaysing Khalkar house tap water,45112,30,2,0,0,0.5,7.2,524,122,98,0.3,1.1,3,164,0.1,700,1
Khalkarwadi,Khalkarwadi,Anganwadi name : anganwadi mini new,45112,30,2,0,0,0.5,7.2,428,86,58,0.3,12,1.6,246,0.1,676,1
Kharade,Kharade,", location : Location : Shamrao Kiratkar house [ Source type : Deep Tubewell ] [ schemeId : 6313454, scheme name : Shamrao Kiratkar house, Type : Handpump ]",45112,30,2,0,0,0.4,7.2,500,86,58,0.2,18.1,4.3,318,0.06,780,1
Kharade,Kharade,"Others, location : new english school",45112,30,2,0,0,0.4,7.2,236,66,20,0.2,1.6,2.2,110,0.09,369,1
Kharade,Kharade,"Source Type : Open Well, location : GAOTHAN",45112,30,2,0,0,0.4,7.2,310,82,22,0.18,1.56,2.1,210,0.1,484,1
Kharade,Kharade,"Others, location : new english school",45112,30,2,0,0,0.4,7.2,170,46,14,0.26,12.6,0.6,90,0.11,262,1
Kharade,Kharade,Anganwadi name : anganwadi,45118,30,3,0,0,0.4,7.2,236,66,20,0.2,1.6,2.2,110,0.09,369,1
Kharade,Kharade,Anganwadi name : anganwadi,45118,30,2,0,0,0.4,7.2,170,46,14,0.26,12.6,0.6,90,0.11,262,1
Kharade,Kharade,Individual house tap water BHANUDAS MADNE HOUSE,45118,30,3,0,0,0.4,7.2,310,82,22,0.18,1.56,2.1,210,0.1,484,1
Kharade,Kharade,Individual house tap water ANIL JADHAV HOUSE,45118,30,2,0,0,0.4,7.2,170,46,14,0.26,12.6,0.6,90,0.11,262,1
Kharade,Kharade,School name : Z.P.PS.SHARADNAGAR,45118,30,3,0,0,0.4,7.2,236,66,20,0.2,1.6,2.2,110,0.09,369,1
Kharade,Kharade,School name : NEW ENGLISH SCHOOL KHARADE,45118,30,3,0,0,0.4,7.2,310,82,22,0.18,1.56,2.1,210,0.1,484,1
Khodashi,Khodashi,"Source Type : River, location : KHODASHI BANDHARA",45112,30,3,0,0,0.6,7.2,470,74,58,0.26,28.9,2.5,162,0.03,626,1
Khodashi,Khodashi,"PrivateHand Pump, location : cavan vasti handpump",45112,30,3,0,0,0.6,7.3,646,158,90,0.28,45.1,1.6,206,0.02,852,1
Khodashi,Khodashi,", location : magas vasti hand pump",45112,30,2,0,0,0.6,7.2,318,110,46,0.2,4.1,1.12,118,0.06,418,1
Khodashi,Khodashi,"Source Type : Open Well, location : IN HABITATION",45112,30,2,0,0,0.6,7.1,360,102,42,0.4,30.2,1.1,210,0.04,474,1
Khodashi,Khodashi,", location : Location : ATH BIGA VASTI [ Source type : Deep Tubewell ] [ schemeId : 6313455, scheme name : ATH BIGA VASTI, Type : Handpump ]",45112,30,2,0,0,0.6,7.2,534,114,58,0.4,42.68,1.1,278,0.08,704,1
Khodashi,Khodashi,", location : Location : NEAR SAVKAR HOUSE [ Source type : Deep Tubewell ] [ schemeId : 4421548, scheme name : KHODASHI SAVKAR VASTI, Type : Handpump ]",45112,30,2,0,0,0.6,7.3,584,126,98,0.42,41.6,1.4,300,0.04,770,1
Khodashi,Khodashi,Anganwadi name : ANGANWADI 92,45112,30,2,0,0,0.6,7.1,376,130,40,0.11,4.1,3.3,38,0.04,588,1
Khodashi,Khodashi,School name : z.p.school,45112,30,3,0,0,0.6,0.6,418,318,110,46,0.2,4.1,1.12,118,7.2,1
Khodashi,Khodashi,"Source Type : Open Well, location : KHODASHI 92",45112,30,2,0,0,0.6,7.1,376,130,40,0.11,4.1,3.3,38,0.04,588,1
Khodjaiwadi,Khodjaiwadi,Individual house tap water Rajendra Daji Mandave,45089,33,2,0,0,0.2,7.2,440,118,38,0.2,9.79,0.8,262,0.06,584,1
Khodjaiwadi,Khodjaiwadi,Individual house tap water Bajrang Maruti Kokate,45089,33,2,0,0,0.2,7.3,468,82,38,0.22,9.43,1,298,0.4,618,1
Khodjaiwadi,Khodjaiwadi,"Source Type : Open Well, location : KHODJAIWADI 89",45089,33,2,0,0,0.2,7.3,468,82,38,0.22,9.43,1,298,0.4,618,1
Khodjaiwadi,Khodjaiwadi,"Source Type : Open Well, location : NEAR GAOTHAN",45089,33,2,0,0,0.2,7.2,440,118,38,0.2,9.79,0.8,262,0.06,584,1
Khodjaiwadi,Khodjaiwadi,Anganwadi name : ANGANWADI 89,45089,33,2,0,0,0.2,7.2,440,118,38,0.2,9.79,0.8,262,0.06,584,1
Khodjaiwadi,Khodjaiwadi,School name : z.p.school,45089,25,2,0,0,0.2,7.2,440,118,38,0.2,9.79,0.8,262,0.06,584,1
Khubi,Khubi,Public tap water location : -----,45309,,0,,,,,,,,,,,,,,0
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45142,33,0,0,0,0.4,7,160,42,42,0.001,0.12,0.9,211,0.02,256,1
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45142,32,0,0,0,0.4,7,160,44,33,0.001,0.12,0.9,211,0.001,154,1
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45142,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45141,32,0,0,0,0.4,7,160,34,42,0.001,0.12,0.9,211,0.02,156,1
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45141,32,0,0,0,0.4,7,160,34,33,0.001,0.12,7,211,0.02,154,1
Kirpe,Kirpe,"Source Type : Open Well, location : in habitaiton",45141,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Kodoli,Kodoli,Anganwadi name : 114,45131,26,0,0,0,0.5,7.1,170,52,44,0.1,0.4,2,80,0.13,210,1
Kodoli,Kodoli,Anganwadi name : 115,45131,26,0,0,0,0.5,7.4,924,60,100,0.2,15,2,600,0.11,1460,1
Kodoli,Kodoli,Anganwadi name : Anganwadi 116,45131,26,0,0,0,0.5,7.4,652,72,96,0.4,38,3,380,0.12,973,1
Kodoli,Kodoli,Anganwadi name : ANGANWADI NEW,45131,26,0,0,0,0.6,7.1,278,98,40,0.03,10.5,0.6,106,0.11,364,1
Kodoli,Kodoli,School name : Z P SCHOOL,45131,26,0,0,0,0.5,7.4,924,60,100,0.2,15,2,600,0.1,1460,1
Kodoli,Kodoli,"Source Type : River, location : in habitaiton",45090,34,2,0,0,0.5,7.4,652,72,96,0.4,38,3,380,0.09,1460,1
Kodoli,Kodoli,"Others, location : inamdar wasti",45090,34,2,0,0,0.5,7.1,170,52,44,0.1,0.4,2,80,0.09,210,1
Kodoli,Kodoli,"Others, location : Wakan Wasti",45090,34,3,0,0,0.5,7.1,266,40,60,0.3,21,1,120,0.1,426,1
Kodoli,Kodoli,"Others, location : Ninai Wasti",45090,34,3,0,0,0.5,7.4,1058,192,200,0.2,10,2,292,0.11,1682,1
Kodoli,Kodoli,School name : Z P SCHOOL,45090,34,2,0,0,0.5,7.4,924,60,100,0.2,15,2,600,0.1,1460,1
Kodoli,Kodoli,"Others, location : Wakan Wasti",45090,34,3,0,0,0.5,7.6,886,138,126,1.1,22,2,426,0.09,1380,1
Kole,Kole,"Source Type : River, location : in habitaiton",45141,32,0,0,0,0.4,7,160,44,42,0.001,0.12,0.9,211,0.012,466,1
Kole,Kole,"Source Type : River, location : IN HABITATION",45141,33,0,0,0,0.4,7.1,160,34,42,0.001,0.12,0.09,211,0.02,154,1
Kolewadi,Kolewadi,School name : z.p.school,45146,25,2,0,0,0.3,7.1,133,14,18,0.08,1,0.09,120,0.07,211,1
Kolewadi,Kolewadi,Anganwadi name : anganwadi 125,45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,368,1
Kolewadi,Kolewadi,Anganwadi name : anganwadi 124,45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,186,0.06,368,1
Kolewadi,Kolewadi,Anganwadi name : anganwadi 126,45190,26,0,0,0,0.5,7.3,160,34,38,0.001,0.12,0.9,211,0.02,211,1
Kolewadi,Kolewadi,Individual house tap water Rajendra Mahadar House,45190,33,0,0,0,0.5,7.3,160,34,33,0.11,0.12,0.6,186,0.02,211,1
Kolewadi,Kolewadi,"Source Type : Open Well, location : in habitaiton",45098,33,2,0,0,0.5,7.3,337,100,40,0.02,1.13,0.92,132,0.07,448,1
Kolewadi,Shindewadi,School name : z.p.school,45146,25,2,0,0,0.3,7.5,894,170,210,0.11,15.6,1.6,286,0.11,1189,1
Kolewadi,Shindewadi,Anganwadi name : anganwadi 251,45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Kolewadi,Shindewadi,Individual house tap water Mahadev Shinde House,45194,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Kolewadi,Shindewadi,"Source Type : Open Well, location : IN HABITATION",45098,33,2,0,0,0.5,7.3,821,72,92,0.06,37.74,0.94,324,0.07,1088,1
Kolewadi,Shindewadi,"Source Type : Open Well, location : NEAR SCHOOL",45098,33,2,0,0,0.5,7.3,393,104,76,0.07,26.47,0.67,124,0.03,522,1
Konegaon,Konegaon,"Others, location : gavthan public well",45133,0,1,0,0,0.69,,444,112,88,0.33,3.19,12.06,106,0.39,520,1
Konegaon,Konegaon,"Source Type : Open Well, location : GAOTHAN",45112,30,2,0,0,0.4,7.3,595,126,78,0.2,22,1.96,330,0.1,934,1
Konegaon,Konegaon,Anganwadi name : anganwadi 100,45118,30,2,0,0,0.4,7.3,596,126,80,0.22,21.98,1.94,328,0.09,935,1
Konegaon,Konegaon,Anganwadi name : anganwadi -101,45118,30,3,0,0,0.4,7.3,595,126,78,0.2,22,1.96,330,0.1,934,1
Konegaon,Konegaon,Anganwadi name : ANGANWADI 102,45118,30,2,0,0,0.4,7.3,596,126,80,0.22,21.98,1.94,328,0.09,935,1
Konegaon,Konegaon,Anganwadi name : anganwadi -103,45118,30,3,0,0,0.4,7.3,595,126,78,0.2,22,1.96,330,0.1,934,1
Konegaon,Konegaon,Individual house tap water DIPAK LOHAR HOUSE,45118,30,2,0,0,0.4,7.3,596,126,80,0.22,21.98,1.94,328,0.09,935,1
Konegaon,Konegaon,Individual house tap water LAXMAN BHOPTE HOUSE,45118,30,2,0,0,0.4,7.3,595,126,78,0.2,22,1.96,330,0.1,934,1
Konegaon,Konegaon,School name : z.p.school,45118,30,2,0,0,0.4,7.3,596,126,80,0.22,21.98,1.94,328,0.09,935,1
Konegaon,Konegaon,"School name : KONEGAON VIDYALAYA ,KONEGAON",45118,30,3,0,0,0.4,7.3,595,126,78,0.2,22,1.96,330,0.1,934,1
Konegaon,Konegaon,"Source Type : Open Well, location : GAOTHAN",45097,,,,,,7,,,0,,,,,,,0
Koparde-haveli,Koparde Haveli,School name : PODAR INTERNATIONAL SCHOOL KARAD,45176,26,0,0,0,0.5,7,160,34,33,0.001,19.6,0.9,211,0.02,256,1
Koparde-haveli,Koparde Haveli,Individual house tap water Ravindra Rajaram Chavan,45089,33,2,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,Individual house tap water Hanmant Sadashiv Chavan,45089,33,2,0,0,0.5,7.1,400,52,40,0.1,22,1,194,0.06,626,1
Koparde-haveli,Koparde Haveli,"Source Type : Open Well, location : IN HABITATION",45089,33,3,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,Anganwadi name : Anganvadi 107,45089,33,2,0,0,0.5,7.1,400,52,40,0.1,22,1,194,0.06,626,1
Koparde-haveli,Koparde Haveli,Anganwadi name : anganwadi mini,45089,33,2,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,Anganwadi name : anganwadi - 109,45089,33,2,0,0,0.5,7.1,400,52,40,0.1,22,1,194,0.06,626,1
Koparde-haveli,Koparde Haveli,Anganwadi name : Anganwadi 106,45089,33,3,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,Anganwadi name : Anganwadi108,45089,33,2,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,Anganwadi name : anganwadi new,45089,33,3,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,"Others, location : Near z p school",45089,33,3,0,0,0.5,7.1,400,52,40,0.1,22,1,194,0.06,626,1
Koparde-haveli,Koparde Haveli,Anganwadi name : Anganwadi 104,45089,33,3,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,School name : Z P SCHOOL,45089,33,2,0,0,0.5,7.2,360,84,60,0.1,24,2,190,0.06,564,1
Koparde-haveli,Koparde Haveli,School name : SIDHESHWAR VID.KOPARDE HAVELI,45089,33,2,0,0,0.5,7.1,400,52,40,0.1,22,1,194,0.06,626,1
Koregaon,Koregaon,"Source Type : Open Well, location : gaothan",45189,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,256,1
Koregaon,Koregaon,"Source Type : Open Well, location : gaothan",45079,34,3,0,0,0.2,7.1,292,84,40,0.08,3.46,4.83,104,0.03,388,1
Koregaon,Koregaon,"Source Type : Deep Tubewell, location : MANE WASTI DUAL PUMP ON SOLAR ENERGY",45079,34,2,0,0,0.2,7.2,296,84,16,0.12,18,6.18,144,0.04,394,1
Koregaon,Koregaon,"Others, location : Savalekar Wasti",45079,34,2,0,0,0.2,7.4,944,260,140,0.03,45,1.8,340,0.06,1248,1
Koregaon,Koregaon,"Others, location : Kamblewasti",45079,34,2,0,0,0.2,7.3,645,180,40,0.05,22.4,5.6,244,0.05,856,1
Koregaon,Koregaon,"Others, location : Dattmandir",45079,34,3,0,0,0.2,7.3,590,140,32,0.17,2.8,5.89,300,0.02,784,1
Koregaon,Koregaon,Individual house tap water Ramchandra Jangam,45079,34,3,0,0,0.2,7.1,292,84,40,0.08,3.4,4.83,104,0.06,388,1
Koregaon,Koregaon,Individual house tap water Natha Baburao Naik,45079,34,3,0,0,0.2,7.1,290,84,40,0.08,3.4,4.83,104,0.04,388,1
Koregaon,Koregaon,Anganwadi name : 128,45131,26,0,0,0,0.2,7.1,292,84,40,0.08,3.46,4.83,104,0.11,388,1
Koregaon,Koregaon,Anganwadi name : koregaon 128,45131,26,0,0,0,0.2,7.4,944,260,140,0.03,45,1.8,340,0.13,1248,1
Koregaon,Koregaon,School name : z.p.school,45131,26,0,0,0,0.5,7.3,482,40,60,0.4,16.25,1.2,288,0.06,750,1
Koregaon,Koregaon,"Others, location : manewasti",45131,26,0,0,0,0.2,7.1,292,84,40,0.08,3.46,4.83,104,0.11,388,1
Koregaon,Koregaon,"Source Type : Open Well, location : Gaothan",45184,26,0,0,0,0.5,7.3,160,34,33,0.001,0.12,0.9,211,0.06,210,1
Koriwale,Koriwale,,45085,25,,0,0,,7.2,507,80,60,0.26,45,3.67,,0.13,0,1
Koriwale,Koriwale,-----,45085,25,2,,0,,7.2,247,44,36,,12.5,2,,0.06,385,1
Koriwale,Koriwale,Anganwadi name : anganwadi - 111,45085,25,2,0,0,0.8,7.2,507,80,60,0.11,45,2.12,244,0.08,793,1
Koriwale,Koriwale,Anganwadi name : ANGANWADI 110,45085,25,2,0,0,0.8,7.2,247,44,36,0.22,39.74,2,126,0.06,385,1
Koriwale,Koriwale,School name : z.p.school,45085,25,2,0,0,0.8,7.2,247,44,36,0.22,39.74,1.22,116,0.08,385,1
Korti,Korti,"Source Type : Open Well, location : IN HABITATION",45089,33,1,,0,0.6,,378,84,92,0.06,,2.55,204,0.07,500,1
Korti,Korti,Anganwadi name : Anganwadi 98,45089,33,2,,0,0.6,,776,100,140,0.06,,3.34,444,0.08,1029,1
Korti,Korti,School name : Z P SCHOOL TWO,45089,33,2,,0,0.6,,319,108,52,0.07,,2.2,148,0.09,423,1
Korti,Korti,School name : Z P SCHOOL TWO,45089,33,2,,0,0.6,,583,100,60,0.32,,2.88,124,0.03,773,1
Korti,Korti,", location : Location : near godown [ Source type : Deep Tubewell ] [ schemeId : 6313538, scheme name : near godown, Type : Handpump ]",45089,33,2,,0,0.6,,380,84,92,0.06,,2.2,200,0.06,0.06,1
Korti,Korti,", location : Location : Siddheshwar Mandir [ Source type : Deep Tubewell ] [ schemeId : 6313537, scheme name : Siddheshwar Mandir, Type : Handpump ]",45089,33,2,,0,0.6,,404,84,56,0.11,,2.17,220,0.06,536,1
Korti,Korti,", location : Location : Swaraj Chowk [ Source type : Deep Tubewell ] [ schemeId : 6313539, scheme name : Swaraj Chowk, Type : Handpump ]",45089,33,2,,0,0.6,,378,84,92,0.06,,2.55,204,0.07,500,1
Korti,Korti,"Source Type : Open Well, location : IN HABITATION",45089,33,2,,0,0.6,,224,60,20,0.23,,3.91,124,0.06,292,1
Latakewadi,Latakewadi,Individual house tap water RAJARAM CHAVAN,45173,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.08,466,1
Latakewadi,Latakewadi,Individual house tap water SANGITA CHAVAN,45173,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,58,0.02,230,1
Latakewadi,Latakewadi,"Source Type : Open Well, location : near gaothan",45097,33,2,0,0,0.2,7.2,344,54,38,0.18,42.06,1.6,218,0.02,454,1
Latakewadi,Latakewadi,School name : z.p.school,45097,33,3,0,0,0.2,7.2,344,54,38,0.18,42.06,1.6,218,0.02,454,1
Latakewadi,Latakewadi,Anganwadi name : anganwadi,45097,33,3,0,0,0.2,7.2,344,54,38,0.18,42.06,1.6,218,0.02,454,1
Loharwadi,Loharwadi,Individual house tap water BABAN AAVALE,45173,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Loharwadi,Loharwadi,Individual house tap water KAVITA LOHAR,45173,25,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,211,1
Loharwadi,Loharwadi,"Source Type : Open Well, location : near peprcolation pond",45097,33,2,0,0,0.4,7.1,232,58,14,0.3,4.6,1.5,154,0.02,304,1
Loharwadi,Loharwadi,School name : z.p.school,45097,33,3,0,0,0.4,7.1,230,56,16,0.36,4.2,1.4,152,0.03,306,1
Loharwadi,Loharwadi,Anganwadi name : anganwadi,45097,33,2,0,0,0.4,7.1,232,58,14,0.3,4.6,1.5,154,0.02,304,1
Loharwadi,Loharwadi,Public tap water location : -----,45097,33,2,0,0,0.4,7.1,230,56,16,0.36,4.2,1.4,152,0.03,306,1
Loharwadi,Loharwadi,"Source Type : Deep Tubewell, location : GAOTHAN",45117,,,,,,,,,0,,,,,,,0
Maharugadewadi,Maharugadewadi,Individual house tap water SAMBHAJI JADHAV,45173,27,0,0,0,0.4,7,160,34,33,0.11,0.12,0.6,296,0.02,256,1
Maharugadewadi,Maharugadewadi,Individual house tap water BALKRUSHNA MANE,45173,32,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Maharugadewadi,Maharugadewadi,"Source Type : Open Well, location : GAOTHAN",45097,33,2,0,0,0.2,7.2,254,42,20,0.5,39.6,1.6,182,0.03,338,1
Maharugadewadi,Maharugadewadi,School name : z.p.school,45097,33,3,0,0,0.2,7.2,254,42,20,0.5,39.6,1.6,182,0.03,338,1
Maharugadewadi,Maharugadewadi,Anganwadi name : anganwadi,45097,33,2,0,0,0.2,7.2,254,42,20,0.5,39.6,1.6,182,0.03,338,1
Malkhed,Malkhed,Public tap water location : -----,45264,,0,,,,,,,,,,,,,,0
Malkhed,Malkhed,"Others, location : gaavthan",45085,25,2,0,0,0.6,7.2,267,60,60,0.1,19,3,144,0.11,416,1
Malkhed,Malkhed,"Others, location : gaavthan",45085,25,2,0,0,0.6,7.3,535,40,40,0.09,14,4,396,0.14,836,1
Malwadi,Malwadi,School name : z.p.school,45176,26,0,0,0,0.5,7.3,160,34,33,0.001,19.6,0.9,211,0.02,368,1
Malwadi,Malwadi,Individual house tap water DHONDIRAM SHANKAR JAGATAP,45174,26,0,0,0,0.6,7,160,34,33,0.001,26.61,1.1,211,0.02,368,1
Malwadi,Malwadi,Individual house tap water SHANTARAM KASHINATH SHELAR,45174,26,0,0,0,0.4,7.3,160,34,33,0.001,0.12,0.9,62,0.02,210,1
Malwadi,Malwadi,Anganwadi name : Anganwadi,45175,26,0,0,0,0.5,7.3,160,34,33,0.001,1,0.9,211,0.02,210,1
Malwadi,Malwadi,"Source Type : Open Well, location : in habitaiton",45089,33,3,0,0,0.5,7.2,410,66,86,0.16,8.36,1,174,0.09,646,1
Malwadi,Malwadi,", location : Location : Smashanbhoomi [ Source type : Deep Tubewell ] [ schemeId : 6313574, scheme name : Smashanbhoomi, Type : Handpump ]",45089,33,2,0,0,0.5,7.2,370,64,80,0.1,9.6,1,174,0.08,582,1
Mangwadi (n.v.),Mangwadi (n.v.),"Source Type : Open Well, location : MANGWADI",45089,33,3,0,0,0.5,7.2,356,98,54,0.4,32.7,2.4,194,0.06,472,1
Mangwadi (n.v.),Mangwadi (n.v.),Anganwadi name : Anganwadi,45092,34,2,0,0,,7.2,228,,16,0.14,1.44,1.58,108,0.05,303,1
Mangwadi (n.v.),Mangwadi (n.v.),School name : z.p.school,45152,26,0,0,0,0.5,7.2,523,128,285,0.07,41.29,1.32,260,0.09,832,1
Mangwadi (n.v.),Mangwadi (n.v.),"PrivateHand Pump, location : Tanaji Shamrao Borage",45089,33,1,0,0,,7.2,352,96,52,0.3,28.6,2.2,196,0.04,465,1
Mangwadi (n.v.),Mangwadi (n.v.),"PrivateHand Pump, location : laxman shivaji bhondage",45089,33,2,0,0,0.5,7.2,356,98,54,0.4,32.7,2.4,194,0.06,472,1
Manu,MANU,Individual house tap water SUNIL POL,45173,26,0,0,0,0.4,7,132,34,33,0.001,0.12,0.9,211,0.02,210,1
Manu,MANU,Individual house tap water DATTATRAY AVGHADE,45173,26,0,0,0,0.4,7,160,34,33,0.001,0.12,0.9,211,0.02,154,1
Manu,MANU,"Source Type : River, location : GAOTHAN",45097,33,3,0,0,0.2,7.3,380,116,36,0.19,30.59,0.14,200,0.04,505,1
Manu,MANU,Individual house tap water in front of grampanchat,45097,33,3,0,0,0.2,7.3,374,112,34,0.2,28.6,0.16,198,0.02,500,1
Manu,MANU,School name : z.p.school,45097,33,2,0,0,0.2,7.3,380,116,36,0.19,30.59,0.14,200,0.04,505,1
Manu,MANU,Anganwadi name : anganwadi 158,45097,33,3,0,0,0.2,7.3,374,112,34,0.2,28.6,0.16,198,0.02,,1
Marali,Daphalwadi,", location : Location : DAPHALWADI [ Source type : Deep Tubewell ] [ schemeId : 4441765, scheme name : DAPHALWADI-MARALI BW/PP, Type : Handpump ]",45089,33,2,0,0,0.6,7.3,354,44,48,0.11,25.5,3.2,220,0.06,542,1
Marali,Daphalwadi,Anganwadi name : anganwadi,45089,33,2,0,0,0.6,7.2,412,98,34,0.6,10.5,0.88,260,0.06,542,1
Marali,Daphalwadi,"Others, location : z p shala mage",45089,33,3,0,0,0.6,7.3,352,42,46,0.1,26,3,222,0.09,544,1
Marali,Daphalwadi,Public tap water location : -----,45089,33,2,0,0,0.6,7.4,610,82,86,0.11,55,5,374,0.06,950,1
Marali,Daphalwadi,Public tap water location : -----,45089,33,2,0,0,0.6,7.3,354,44,48,0.11,25.5,3.2,220,0.06,542,1
Marali,Daphalwadi,Public tap water location : -----,45089,33,2,0,0,0.6,7.2,392,122,36,0.4,11.6,0.8,222,0.08,520,1
Marali,Marali,", location : Location : Marathi school [ Source type : Deep Tubewell ] [ schemeId : 6313584, scheme name : Marathi school, Type : Handpump ]",45089,33,2,0,0,0.6,7.4,610,82,86,0.11,55,5,374,0.06,950,1
Marali,Marali,", location : Location : Jotiba Mandir [ Source type : Open Well ] [ schemeId : 6313582, scheme name : Jotiba Mandir, Type : Handpump ]",45089,33,2,0,0,0.6,7.4,610,82,86,0.11,55,5,374,0.06,950,1
Marali,Marali,", location : Location : Magas vasti [ Source type : Deep Tubewell ] [ schemeId : 6313583, scheme name : Magas vasti, Type : Handpump ]",45089,33,3,0,0,0.6,7.4,596,94,98,0.14,48,7,370,0.08,928,1
Marali,Marali,Anganwadi name : anganwadi,45089,33,2,0,0,0.6,7.2,392,122,36,0.4,11.6,0.8,222,0.08,520,1
Marali,Marali,Anganwadi name : ANGANWADI MINI NEW,45089,33,2,0,0,0.6,7.3,354,44,48,0.11,25.5,3.2,220,0.06,542,1
Marali,Marali,Public tap water location : -----,45089,33,2,0,0,0.6,7.2,412,98,34,0.6,10.5,0.88,260,0.06,542,1
Marali,Marali,Public tap water location : -----,45089,33,2,0,0,0.6,7.4,610,82,86,0.11,55,5,374,0.06,950,1
